i,fr,sudut,p1,p2,galat,nyambung,f_badan,puncak_rel_badan,saddle_rel_badan,r_sel,luas_sel,st_gabung,br_gabung,terdeteksi,iou_inti,br_ref,st_ref,br_kor,st_kor
372,0.9029594412053721,3.81199548025029,pbcseg_final_v1\MO_527472_ccrop_mask.png,pbcseg_final_v1\LY_86837_ccrop_mask.png,,True,0.2271052062239281,0.9851143494162956,0.7580091431923675,46.17358552246078,21195,terpisah_di_nol,0.0,True,0.5572144725370531,0.8681205089116831,normal,1.0,tak_pernah_pecah
373,0.754914647387143,2.663250670267531,pbcseg_final_v1\MO_163591_ccrop_mask.png,pbcseg_final_v1\MO_38756_ccrop_mask.png,,True,0.23541930803632155,0.9894123561141198,0.7539930480777982,70.60453243241541,38790,terpisah_di_nol,0.0,True,0.9782546494992846,0.42237332840021585,normal,0.42237332840021585,normal
374,0.7737985843795555,2.121410739806913,pbcseg_final_v1\LY_130930_ccrop_mask.png,pbcseg_final_v1\MO_363564_ccrop_mask.png,,True,0.07328286145627964,0.7236581862878635,0.6503753248315839,72.069410986909,30667,terpisah_di_nol,0.0,False,0.3705263157894737,1.0,tak_pernah_pecah,0.0,terpisah_di_nol
375,0.7024773229753591,2.9834837018815574,pbcseg_final_v1\MO_159213_ccrop_mask.png,pbcseg_final_v1\MO_68925_ccrop_mask.png,,True,0.2176580343403319,0.9960691671758303,0.7784111328354985,71.40028011149536,41869,terpisah_di_nol,0.0,True,0.9230490347140397,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
392,0.7351255392185165,0.41919211259703026,pbcseg_final_v1\LY_558615_ccrop_mask.png,pbcseg_final_v1\MO_613852_ccrop_mask.png,,True,0.10303197482015188,0.5839897364530454,0.48095776163289355,69.8927750200262,29449,normal,0.03474191421756006,True,0.9125308994105343,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
393,0.8241247216535178,1.1681340836390466,pbcseg_final_v1\MO_833433_ccrop_mask.png,pbcseg_final_v1\LY_173236_ccrop_mask.png,,True,0.15477423908783836,0.6571844447228206,0.5024102056349822,65.92419889539804,21156,terpisah_di_nol,0.0,True,1.0,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
394,0.8564062271809814,2.889113294396616,pbcseg_final_v1\LY_894865_ccrop_mask.png,pbcseg_final_v1\MO_387421_ccrop_mask.png,,True,0.2819611726262788,0.6771094131382358,0.395148240511957,70.178344238091,30888,terpisah_di_nol,0.0,True,0.9805747310964842,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
395,0.8391642797924245,0.5985530039293405,pbcseg_final_v1\LY_321533_ccrop_mask.png,pbcseg_final_v1\LY_820246_ccrop_mask.png,,True,0.2993136779433311,0.7766267444899573,0.47731306654662614,55.78530272392541,17684,normal,0.026126497213658208,True,0.9550196682059175,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
396,0.8862953416927773,3.5561047899248854,pbcseg_final_v1\MO_385446_ccrop_mask.png,pbcseg_final_v1\MO_55488_ccrop_mask.png,,True,0.12475076422472064,0.5560350881691286,0.43128432394440797,72.02777242147643,28436,terpisah_di_nol,0.0,True,0.9687924016282226,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
397,0.9359914753594536,5.5961069254176,pbcseg_final_v1\MO_902264_ccrop_mask.png,pbcseg_final_v1\LY_644505_ccrop_mask.png,,True,0.42647857381647764,0.6090319214176199,0.18255334760114228,66.18912297349165,21056,terpisah_di_nol,0.0,True,1.0,0.8407714027749384,normal,0.8407714027749384,normal
398,0.9438969054848055,5.345150696015354,pbcseg_final_v1\LY_83666_ccrop_mask.png,pbcseg_final_v1\LY_853229_ccrop_mask.png,,True,0.43804536293610824,0.7974522228288999,0.3594068598927917,50.15974481593781,15520,terpisah_di_nol,0.0,True,1.0,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
399,0.837170829769067,4.54837540084336,pbcseg_final_v1\MO_625079_ccrop_mask.png,pbcseg_final_v1\LY_323391_ccrop_mask.png,,True,0.1320778661443098,0.5034286115950076,0.37135074545069785,83.5224520712844,29516,terpisah_di_nol,0.0,True,1.0,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
408,0.7491371075763038,0.13050638022020847,pbcseg_final_v1\MO_722749_ccrop_mask.png,pbcseg_final_v1\LY_812454_ccrop_mask.png,,True,0.2513945773473668,0.7850996230370446,0.5337050456896778,63.953107821277925,23878,terpisah_di_nol,0.0,True,1.0,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
409,0.8742900042206223,0.5101483061539228,pbcseg_final_v1\MO_663123_ccrop_mask.png,pbcseg_final_v1\MO_578103_ccrop_mask.png,,True,0.3528368216750415,0.8542550343374976,0.5014182126624561,78.49203781276162,36225,terpisah_di_nol,0.0,True,0.9875970664365833,0.7758435513482839,normal,0.7758435513482839,normal
410,0.7771528791573302,0.2677579641078931,pbcseg_final_v1\MO_739920_ccrop_mask.png,pbcseg_final_v1\MO_231492_ccrop_mask.png,,True,0.2701731542947395,0.889112167331352,0.6189390130366126,73.348483283569,32435,terpisah_di_nol,0.0,True,0.9244491080797481,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
411,0.7858640621230233,3.486906139692536,pbcseg_final_v1\LY_304716_ccrop_mask.png,pbcseg_final_v1\MO_527472_ccrop_mask.png,,True,0.07881011893874172,0.9886788804791173,0.9098687615403757,46.17358552246078,18519,normal,0.051502620262460476,False,0.37857834324436457,1.0,tak_pernah_pecah,0.051502620262460476,normal
412,0.7561338083847732,5.465030108987027,pbcseg_final_v1\LY_520157_ccrop_mask.png,pbcseg_final_v1\MO_853558_ccrop_mask.png,,True,0.17665765926866292,0.751625689070423,0.5749680298017601,65.19202405202648,21554,normal,0.0684474971394413,True,0.9125206673681047,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
413,0.7775352495515389,4.062260771119763,pbcseg_final_v1\LY_447658_ccrop_mask.png,pbcseg_final_v1\MO_897458_ccrop_mask.png,,True,0.20195014869781283,0.8208221193629279,0.6188719706651151,59.80802621722272,20815,normal,0.027597366233044082,True,0.9495040577096483,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
414,0.7890192392178583,4.096950896221031,pbcseg_final_v1\LY_668845_ccrop_mask.png,pbcseg_final_v1\MO_808222_ccrop_mask.png,,True,0.1420582091068228,0.6110554585213795,0.4689972494145567,69.35416353759881,24611,normal,0.02598498501673715,True,0.9304109589041096,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
415,0.9219756141332991,4.459481582573037,pbcseg_final_v1\LY_600393_ccrop_mask.png,pbcseg_final_v1\LY_812570_ccrop_mask.png,,True,0.5317385047141124,0.9747196996755711,0.44298119496145877,56.43580423808985,21310,terpisah_di_nol,0.0,True,1.0,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
400,0.8817474603916631,0.37476813180049046,pbcseg_final_v1\LY_357552_ccrop_mask.png,pbcseg_final_v1\LY_483388_ccrop_mask.png,,True,0.9051207092900955,0.9951733491867515,0.09005263989665609,44.41846462902562,17500,terpisah_di_nol,0.0,True,1.0,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
401,0.9026396112011543,4.941271589653329,pbcseg_final_v1\MO_455421_ccrop_mask.png,pbcseg_final_v1\LY_288132_ccrop_mask.png,,True,0.045540200736280415,0.5623515948579823,0.5168113941217019,78.0,37869,terpisah_di_nol,0.0,False,0.6537733467945482,1.0,tak_pernah_pecah,0.0,terpisah_di_nol
402,0.9053771141531662,0.13601502479679914,pbcseg_final_v1\MO_262776_ccrop_mask.png,pbcseg_final_v1\MO_637636_ccrop_mask.png,,True,0.30196666415172013,0.8114676468245389,0.5095009826728187,74.68600939935136,35597,terpisah_di_nol,0.0,True,0.9982457760132951,0.590810124975516,normal,0.590810124975516,normal
403,0.7295269745726791,0.7216057681379051,pbcseg_final_v1\MO_850422_ccrop_mask.png,pbcseg_final_v1\LY_327976_ccrop_mask.png,,True,0.06835254779504848,0.6033465094254298,0.5349939616303814,80.72174428244226,29069,terpisah_di_nol,0.0,False,0.740064813235545,1.0,tak_pernah_pecah,0.0,terpisah_di_nol
404,0.7425545585106936,0.7201895057025057,pbcseg_final_v1\MO_831432_ccrop_mask.png,pbcseg_final_v1\LY_359444_ccrop_mask.png,,True,0.06571018855717804,0.6918092222571192,0.626099033699941,70.71067811865476,32575,terpisah_di_nol,0.0,False,0.7035230008870865,1.0,tak_pernah_pecah,0.0,terpisah_di_nol
405,0.9576306523202103,4.220248102938523,pbcseg_final_v1\MO_453799_ccrop_mask.png,pbcseg_final_v1\LY_714463_ccrop_mask.png,,True,0.4326176052988875,0.6175176707072972,0.1849000654084097,78.0,29348,terpisah_di_nol,0.0,True,1.0,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
