tau,rho,n_kalibrasi,skor_mentah,rec_t1,rec_t2,rec_t3,skor_makro3,skor_makro4,rec_u_round,lobus_u_round,rec_u_indented,lobus_u_indented,rec_s_bilobed,lobus_s_bilobed,rec_s_multilobed,lobus_s_multilobed,rec_harus_pecah,rec_harus_utuh,skor_br,limf_tak_pecah,limf_lobus
1.25,0.7,5736,0.7351813110181311,0.7969140950792327,0.7682437850842021,0.46208530805687204,0.675747729406769,0.7160175214330408,0.9915254237288136,1.0103578154425612,0.6422155688622755,1.4341317365269461,0.7682437850842021,2.0761828388131516,0.46208530805687204,2.456161137440758,0.9122228879568604,0.9915254237288136,0.951874155842837,0.9892915980230642,1.0123558484349258
1.5,0.0,5736,0.7376220362622036,0.7881567973311092,0.6676022453889334,0.8009478672985783,0.7522356366728736,0.7716431356010872,0.9915254237288136,1.0131826741996233,0.6264970059880239,1.4618263473053892,0.6676022453889334,2.247794707297514,0.8009478672985783,3.0,0.9400838825644098,0.9915254237288136,0.9658046531466117,0.9901153212520593,1.0156507413509062
1.5,0.1,5736,0.7381450488145049,0.7881567973311092,0.6688051323175621,0.8009478672985783,0.7526365989824165,0.7719438573332444,0.9915254237288136,1.0131826741996233,0.6264970059880239,1.4618263473053892,0.6688051323175621,2.2465918203688853,0.8009478672985783,3.0,0.9400838825644098,0.9915254237288136,0.9658046531466117,0.9901153212520593,1.0156507413509062
1.5,0.2,5736,0.7407601115760112,0.7889908256880734,0.6744186046511628,0.7997630331753555,0.7543908211715306,0.7734735475307637,0.992467043314501,1.012241054613936,0.6272455089820359,1.4603293413173652,0.6744186046511628,2.2385725741780274,0.7997630331753555,2.994075829383886,0.9397843019772318,0.992467043314501,0.9661256726458665,0.9901153212520593,1.0156507413509062
1.5,0.3,5736,0.7461645746164575,0.7894078398665555,0.6868484362469928,0.7985781990521327,0.7582781583885603,0.7764719226474185,0.992467043314501,1.0112994350282485,0.6279940119760479,1.4573353293413174,0.6868484362469928,2.220529270248597,0.7985781990521327,2.981042654028436,0.9394847213900539,0.992467043314501,0.9659758823522775,0.9901153212520593,1.014827018121911
1.5,0.4,5736,0.7557531380753139,0.7914929107589658,0.7101042502004812,0.7890995260663507,0.7635655623419325,0.7808518366318602,0.992467043314501,1.0103578154425612,0.6317365269461078,1.4528443113772456,0.7101042502004812,2.1924619085805936,0.7890995260663507,2.9502369668246446,0.9385859796285201,0.992467043314501,0.9655265114715106,0.9901153212520593,1.014003294892916
1.5,0.5,5736,0.7606345885634589,0.7939949958298582,0.7349639133921412,0.7417061611374408,0.75688835678648,0.7763894448364845,0.9934086629001884,1.0075329566854991,0.6354790419161677,1.4431137724550898,0.7349639133921412,2.1587810745789895,0.7417061611374408,2.8613744075829386,0.9355901737567406,0.9934086629001884,0.9644994183284645,0.9909390444810544,1.0098846787479407
1.5,0.6,5736,0.7571478382147838,0.8010842368640534,0.7530072173215717,0.6445497630331753,0.7328804057396002,0.7597923090173266,0.9934086629001884,1.0075329566854991,0.6482035928143712,1.4258982035928143,0.7530072173215717,2.1218925421010426,0.6445497630331753,2.713270142180095,0.9281006590772918,0.9934086629001884,0.9607546609887401,0.9917627677100495,1.0090609555189456
1.5,0.7,5736,0.7426778242677824,0.8140116763969975,0.7742582197273457,0.4466824644549763,0.6783174535264398,0.7214391331778132,0.9934086629001884,1.0075329566854991,0.6714071856287425,1.3877245508982037,0.7742582197273457,2.054129911788292,0.4466824644549763,2.4218009478672986,0.9062312762133014,0.9934086629001884,0.9498199695567449,0.9925864909390445,1.0082372322899507
2.0,0.0,5736,0.7644700139470014,0.8194328607172644,0.7117080994386528,0.764218009478673,0.7651196565448634,0.7875698449441842,0.992467043314501,1.0112994350282485,0.6818862275449101,1.3809880239520957,0.7117080994386528,2.1744186046511627,0.764218009478673,2.924170616113744,0.9316956261234272,0.992467043314501,0.9620813347189641,0.9917627677100495,1.013179571663921
